"Gene","lfc","padj","Significant","Regulation","Species","Daterange"
"ACTR2",-4.82063879468952e-06,0.549074821586296,FALSE,"None","AGM","7"
"ACTR3",-4.84965713114785e-06,0.901105881862325,FALSE,"None","AGM","7"
"ACTR3B",1.68121624840332e-06,0.834313174720963,FALSE,"None","AGM","7"
"ACTR5",2.58999002234602e-06,0.561909412537363,FALSE,"None","AGM","7"
"ACTR6",-2.87462614659422e-06,0.77821146347724,FALSE,"None","AGM","7"
"ACTR8",3.27280949535233e-06,0.725137466813904,FALSE,"None","AGM","7"
"ACTRT3",-1.47574650466808e-06,0.736357795890007,FALSE,"None","AGM","7"
"ACVR1",4.01152781607526e-06,0.746153334813545,FALSE,"None","AGM","7"
"ACVR1B",-2.65255510452601e-06,0.860519010708619,FALSE,"None","AGM","7"
"ACVR1C",1.42838284395671e-06,0.99509182386374,FALSE,"None","AGM","7"
"ACVR2A",2.44352338053134e-06,0.992822237644436,FALSE,"None","AGM","7"
"ACVR2B",-1.12871031439023e-07,0.39330689513706,FALSE,"None","AGM","7"
"ACVRL1",8.11185894662282e-08,0.947116723639738,FALSE,"None","AGM","7"
"ACY3",-3.73960472378781e-08,0.413775588851237,FALSE,"None","AGM","7"
"ACYP2",-2.8623294452278e-07,0.725191040321335,FALSE,"None","AGM","7"
"ADA2",-5.38827457009505e-07,0.869328007020338,FALSE,"None","AGM","7"
"ADAD1",-2.88071270137615e-07,0.598404466977921,FALSE,"None","AGM","7"
"ADAL",3.55405350355305e-06,0.958560888960774,FALSE,"None","AGM","7"
"ADAM10",4.03887417925529e-06,0.856111423708743,FALSE,"None","AGM","7"
"ADAM11",-5.60002398971471e-06,0.160862998612294,FALSE,"None","AGM","7"
"ADAM12",6.36947893280971e-07,0.994447528164924,FALSE,"None","AGM","7"
"ADAM15",-1.47919738305459e-06,0.808550861901373,FALSE,"None","AGM","7"
"ADAM17",-7.09600761483142e-06,0.801048883352947,FALSE,"None","AGM","7"
"ADAM19",-2.01312678185263e-06,0.0220629129187915,FALSE,"None","AGM","7"
"ADAM2",-4.25734409253315e-08,0.941852801515848,FALSE,"None","AGM","7"
"ADAM20",8.14583154021221e-07,0.828669938489972,FALSE,"None","AGM","7"
"ADAM22",-2.43306106792184e-06,0.679713339516708,FALSE,"None","AGM","7"
"ADAM23",9.75212814588547e-07,0.166092284682894,FALSE,"None","AGM","7"
"ADAM28",-2.01403203939202e-06,0.747164622085018,FALSE,"None","AGM","7"
"ADAM29",5.87125204687814e-07,0.921502822574711,FALSE,"None","AGM","7"
"ADAM32",-5.98093132035994e-07,0.543554506896572,FALSE,"None","AGM","7"
"ADAM33",-4.44357252614724e-07,0.552708586528667,FALSE,"None","AGM","7"
"ADAM5",1.81176783146118e-06,0.0250192315839739,FALSE,"None","AGM","7"
"ADAM7",6.55484134814535e-07,0.914007370084794,FALSE,"None","AGM","7"
"ADAM8",-3.39550488670121e-06,0.362362100426805,FALSE,"None","AGM","7"
"ADAM9",-3.2799268974068e-07,0.978136024430083,FALSE,"None","AGM","7"
"ADAMDEC1",-5.77527311873658e-07,0.876742071143643,FALSE,"None","AGM","7"
"ADAMTS1",2.91574796751536e-07,0.693060290023236,FALSE,"None","AGM","7"
"ADAMTS10",3.54737906003983e-06,0.657812363366623,FALSE,"None","AGM","7"
"ADAMTS12",1.84821355801757e-06,0.892759468720416,FALSE,"None","AGM","7"
"ADAMTS13",2.30771521728739e-06,0.0140329838907223,FALSE,"None","AGM","7"
"ADAMTS14",-2.39442004085976e-07,0.999994331261179,FALSE,"None","AGM","7"
"ADAMTS16",-1.93068461804499e-06,0.873279050527886,FALSE,"None","AGM","7"
"ADAMTS17",1.21395073579673e-06,0.625643250346693,FALSE,"None","AGM","7"
"ADAMTS18",4.09761606942664e-07,0.96896793099702,FALSE,"None","AGM","7"
"ADAMTS19",3.82766111478804e-06,0.84584924842846,FALSE,"None","AGM","7"
"ADAMTS2",-7.96391053598565e-07,0.82984287408495,FALSE,"None","AGM","7"
"ADAMTS20",3.03907607678238e-06,0.0248137928049471,FALSE,"None","AGM","7"
"ADAMTS3",-1.02447834514843e-07,0.579207562744243,FALSE,"None","AGM","7"
"ADAMTS4",2.91947488345924e-07,0.969897522075802,FALSE,"None","AGM","7"
"ADAMTS5",8.55187871038929e-07,0.675012608266802,FALSE,"None","AGM","7"
"ADAMTS6",-8.35270315940913e-07,0.99509182386374,FALSE,"None","AGM","7"
"ADAMTS7",4.8571433389452e-07,0.909109972186305,FALSE,"None","AGM","7"
"ADAMTS8",2.22516688280447e-06,0.098862044291024,FALSE,"None","AGM","7"
"ADAMTS9",-6.14269390204e-07,0.352897080179747,FALSE,"None","AGM","7"
"ADAMTSL1",-3.3640299481419e-07,0.01503771618209,FALSE,"None","AGM","7"
"ADAMTSL2",-2.51216866477199e-06,0.809879348413463,FALSE,"None","AGM","7"
"ADAMTSL3",1.14389344044294e-06,0.186412274928657,FALSE,"None","AGM","7"
"ADAMTSL4",-1.77467704243671e-06,0.718783664210768,FALSE,"None","AGM","7"
"ADAP1",-1.75929451286423e-06,0.665266178499924,FALSE,"None","AGM","7"
"ADAR",-1.03340819165788e-05,0.109475586273812,FALSE,"None","AGM","7"
"ADARB1",1.38634534237919e-06,0.000783551835176608,FALSE,"None","AGM","7"
"ADAT1",-1.19234749346384e-06,0.890320176486231,FALSE,"None","AGM","7"
"ADAT2",6.27915613495963e-06,0.407828246827687,FALSE,"None","AGM","7"
"ADCK1",3.27007055433179e-06,0.397227546730187,FALSE,"None","AGM","7"
"ADCK2",-8.5027347068722e-06,0.60074076439905,FALSE,"None","AGM","7"
"ADCY10",-3.48784432990693e-06,0.163312130429527,FALSE,"None","AGM","7"
"ADCY2",3.00023333414586e-07,0.382044484024133,FALSE,"None","AGM","7"
"ADCY3",-3.14181850842439e-06,0.464788795421294,FALSE,"None","AGM","7"
"ADCY4",-3.30208335219978e-06,0.389053777901085,FALSE,"None","AGM","7"
"ADCY5",1.21871673296021e-06,0.969748110878856,FALSE,"None","AGM","7"
"ADCY6",-8.86710576323405e-07,0.418171497632977,FALSE,"None","AGM","7"
"ADCY7",2.13990293595656e-06,0.999994331261179,FALSE,"None","AGM","7"
"ADCY8",6.39849334338233e-07,0.579207562744243,FALSE,"None","AGM","7"
"ADCY9",1.28461987437452e-06,0.372675130565985,FALSE,"None","AGM","7"
"ADCYAP1",3.81740930007557e-06,0.698885631419653,FALSE,"None","AGM","7"
"ADCYAP1R1",-5.44610307721863e-09,0.999994331261179,FALSE,"None","AGM","7"
"ADD1",1.65024100259099e-07,0.972095077969521,FALSE,"None","AGM","7"
"ADD2",-3.55163497015677e-07,0.0619403443345712,FALSE,"None","AGM","7"
"ADD3",3.87646014449778e-06,0.864092159613747,FALSE,"None","AGM","7"
"ADGB",-1.57797249273383e-06,0.86186205342403,FALSE,"None","AGM","7"
"ADGRA2",-5.16940252806585e-07,0.997570577663463,FALSE,"None","AGM","7"
"ADGRA3",-5.81627255997448e-07,0.950022095338044,FALSE,"None","AGM","7"
"ADGRB2",8.00960670078023e-07,0.996553332888114,FALSE,"None","AGM","7"
"ADGRB3",-7.73727107537277e-07,0.804928970931016,FALSE,"None","AGM","7"
"ADGRD1",1.0791703389597e-06,0.910200296416628,FALSE,"None","AGM","7"
"ADGRE1",-1.32765549816553,0.0140114624946932,FALSE,"None","AGM","7"
"ADGRE2",-2.50797343959239e-06,0.799259284547257,FALSE,"None","AGM","7"
"ADGRE5",-2.12260136836751e-06,0.932100272436254,FALSE,"None","AGM","7"
"ADGRF3",-2.07267253759186e-07,0.713260367042781,FALSE,"None","AGM","7"
"ADGRF5",-1.31538112943058e-06,0.259800811505379,FALSE,"None","AGM","7"
"ADGRG1",-3.02731219841202e-07,0.996410970110292,FALSE,"None","AGM","7"
"ADGRG2",-5.41961480139404e-07,0.999994331261179,FALSE,"None","AGM","7"
"ADGRG3",-3.33313846543125e-06,0.423724128589336,FALSE,"None","AGM","7"
"ADGRG4",-5.82099577580005e-07,0.869991018777025,FALSE,"None","AGM","7"
"ADGRG5",-1.30990621219406e-06,0.672589997499123,FALSE,"None","AGM","7"
"ADGRG6",1.91665768110491e-06,0.442765496669122,FALSE,"None","AGM","7"
"ADGRG7",-6.4971617917536e-08,0.73640220374033,FALSE,"None","AGM","7"
"ADGRL2",7.31821718161694e-07,0.722536105704839,FALSE,"None","AGM","7"
"ADGRL3",-1.08799024618314e-06,0.85218469783116,FALSE,"None","AGM","7"
"ADGRL4",-6.87061549866449e-07,0.655652809869209,FALSE,"None","AGM","7"
"ADGRV1",-4.00807805821446e-06,0.203499230681322,FALSE,"None","AGM","7"
"ADH1A",-4.23373114976163e-07,0.930284948755124,FALSE,"None","AGM","7"
"ADH1B",-7.85972290247682e-09,0.839966992724823,FALSE,"None","AGM","7"
"ADH4",1.85140876223776e-07,0.575202183075548,FALSE,"None","AGM","7"
"ADH5",4.66887025738284e-06,0.125998715841133,FALSE,"None","AGM","7"
"ADH6",2.68819662513627e-07,0.999994331261179,FALSE,"None","AGM","7"
"ADHFE1",-1.41560635769794e-06,0.697191391510934,FALSE,"None","AGM","7"
"ADI1",-8.55207225461689e-06,0.000180474402405541,FALSE,"None","AGM","7"
"ADIPOQ",6.00854253485194e-07,0.944944279071636,FALSE,"None","AGM","7"
"ADIPOR1",2.88289872072271e-07,0.0738525287582389,FALSE,"None","AGM","7"
"ADIPOR2",7.0247928719013e-06,0.782642966620349,FALSE,"None","AGM","7"
"ADIRF",-1.88859670714451e-07,0.999994331261179,FALSE,"None","AGM","7"
"ADISSP",-6.49498224321671e-07,0.522539848186648,FALSE,"None","AGM","7"
"ADK",4.19301561307769e-06,0.528972181538268,FALSE,"None","AGM","7"
"ADM",3.57347690034647e-07,0.931166429396271,FALSE,"None","AGM","7"
"ADNP",5.54151391294649e-06,0.501563068608597,FALSE,"None","AGM","7"
"ADO",-1.87861654159876e-06,0.815786438004599,FALSE,"None","AGM","7"
"ADORA1",7.84645206690887e-07,0.0300375951985742,FALSE,"None","AGM","7"
"ADORA2A",-1.3151080263914e-06,0.144011782006277,FALSE,"None","AGM","7"
"ADORA2B",-5.42164111799271e-06,0.502536161811025,FALSE,"None","AGM","7"
"ADPRH",-4.20234119294179e-06,0.512065378258425,FALSE,"None","AGM","7"
"ADPRHL1",-3.33114596932597e-06,0.456592910659454,FALSE,"None","AGM","7"
"ADPRM",2.49758399071399e-06,0.974529472984773,FALSE,"None","AGM","7"
"ADPRS",-1.31968675311217e-05,0.00127270364931298,FALSE,"None","AGM","7"
"ADRA1A",-5.79016111474663e-07,0.816330767865121,FALSE,"None","AGM","7"
"ADRA1B",-3.86483562417955e-08,0.786260878148871,FALSE,"None","AGM","7"
"ADRA1D",-9.46456946186544e-07,0.813443854109537,FALSE,"None","AGM","7"
"ADRA2B",-3.21379795866877e-07,0.698611675108779,FALSE,"None","AGM","7"
"ADRB2",-1.33296999541282e-07,0.999994331261179,FALSE,"None","AGM","7"
"ADRM1",-5.59509919541492e-06,0.863255008650438,FALSE,"None","AGM","7"
"ADSL",7.71771448212654e-06,0.512833115886023,FALSE,"None","AGM","7"
"ADSS",1.57559765174427e-07,0.967325057379651,FALSE,"None","AGM","7"
"ADSS1",2.17652067307875e-06,0.559232293819091,FALSE,"None","AGM","7"
"ADTRP",1.29963646186176e-07,0.999994331261179,FALSE,"None","AGM","7"
"AEBP1",-1.15515233723892e-06,0.296374310506149,FALSE,"None","AGM","7"
"AEBP2",4.67885138941106e-06,0.770425792529845,FALSE,"None","AGM","7"
"AEN",2.13466178399739e-06,0.812868873707965,FALSE,"None","AGM","7"
"AFAP1",7.42909668078044e-07,0.787687336117462,FALSE,"None","AGM","7"
"AFAP1L1",-2.04328116709571e-06,0.00319717951482947,FALSE,"None","AGM","7"
"AFDN",1.22132540719619e-06,0.778624052163289,FALSE,"None","AGM","7"
"AFF1",-4.80446873757657e-06,0.299454489154656,FALSE,"None","AGM","7"
"AFF2",-2.64568139669129e-06,0.616387753621359,FALSE,"None","AGM","7"
"AFF3",3.2896826379318e-06,0.313587893530313,FALSE,"None","AGM","7"
"AFG1L",5.49169054861319e-06,0.905195666887368,FALSE,"None","AGM","7"
"AFG2A",-3.5767807460067e-06,0.376543257866487,FALSE,"None","AGM","7"
"AFG2B",-5.70787436350927e-06,0.713608958410112,FALSE,"None","AGM","7"
"AFG3L2",2.21585974683758e-06,0.84028677933212,FALSE,"None","AGM","7"
"AFMID",-6.58153730285175e-06,0.416846969461505,FALSE,"None","AGM","7"
"AFTPH",-4.75336402389418e-06,0.79059588180701,FALSE,"None","AGM","7"
"AGA",-1.08438134477886e-06,0.866816913701005,FALSE,"None","AGM","7"
"AGAP2",1.52248915873522e-06,0.743132089668216,FALSE,"None","AGM","7"
"AGAP3",-4.28145047973599e-06,0.621233148871842,FALSE,"None","AGM","7"
"AGBL1",-6.24477547469586e-07,0.368176797723205,FALSE,"None","AGM","7"
"AGBL2",-1.71314688524532e-06,0.974315469535946,FALSE,"None","AGM","7"
"AGBL3",1.17619946277987e-06,0.295996712251373,FALSE,"None","AGM","7"
"AGBL4",2.39499458014118e-06,0.471248043150852,FALSE,"None","AGM","7"
"AGBL5",6.72924213315317e-06,0.844172317460713,FALSE,"None","AGM","7"
"AGER",-3.53861209440552e-06,0.317986255890496,FALSE,"None","AGM","7"
"AGFG1",-6.25034319618195e-06,0.709167776994147,FALSE,"None","AGM","7"
"AGFG2",-6.19391379522092e-07,0.982068997057279,FALSE,"None","AGM","7"
"AGGF1",4.93664429781879e-06,0.47564932513008,FALSE,"None","AGM","7"
"AGK",5.22632833571423e-06,0.942538804733565,FALSE,"None","AGM","7"
"AGL",2.48473543258312e-06,0.136353014543339,FALSE,"None","AGM","7"
"AGMAT",-1.01641526327979e-06,0.947508529609066,FALSE,"None","AGM","7"
"AGMO",-6.49501330312617e-08,0.867940088927061,FALSE,"None","AGM","7"
"AGO1",6.48970338647592e-06,0.454904292562209,FALSE,"None","AGM","7"
"AGO2",-2.49030639107566e-06,0.715262142962758,FALSE,"None","AGM","7"
"AGPAT1",-3.75477913779019e-06,0.785439917406395,FALSE,"None","AGM","7"
"AGPAT2",-8.517151294962e-06,0.31677424299686,FALSE,"None","AGM","7"
"AGPAT4",-4.66129514654829e-07,0.44607039972207,FALSE,"None","AGM","7"
"AGPAT5",6.46168589470642e-07,0.979518877043891,FALSE,"None","AGM","7"
"AGPS",1.28679031302552e-06,0.997570577663463,FALSE,"None","AGM","7"
"AGR2",2.68959989879452e-06,0.0470495668595937,FALSE,"None","AGM","7"
"AGT",-8.37885196817676e-09,0.69289222990402,FALSE,"None","AGM","7"
"AGTPBP1",-2.79222769599921e-06,0.633495681154214,FALSE,"None","AGM","7"
"AGXT",-1.28619518015754e-06,0.715975649842616,FALSE,"None","AGM","7"
"AGXT2",2.68301430711664e-07,0.941898643359205,FALSE,"None","AGM","7"
"AHCTF1",3.88642586528901e-06,0.876742071143643,FALSE,"None","AGM","7"
"AHCY",-1.16712745519587e-06,0.0019188004616189,FALSE,"None","AGM","7"
"AHCYL1",-6.19654384490091e-06,0.904239650327126,FALSE,"None","AGM","7"
"AHCYL2",1.81182419902379e-06,1.23535647239487e-05,FALSE,"None","AGM","7"
"AHDC1",6.54875327806909e-07,0.00142988676637737,FALSE,"None","AGM","7"
"AHI1",3.68424982497215e-06,0.0432683201460243,FALSE,"None","AGM","7"
"AHR",1.58826504337019e-06,0.233265855316535,FALSE,"None","AGM","7"
"AHRR",-1.7805947937203e-06,0.693489817629386,FALSE,"None","AGM","7"
"AHSA1",-5.19721574741844e-06,0.00498142286343902,FALSE,"None","AGM","7"
"AHSG",-1.61245983955978e-07,0.761538141669791,FALSE,"None","AGM","7"
"AHSP",7.09455748257332e-07,0.0547295541572739,FALSE,"None","AGM","7"
"AICDA",-2.69122586866431e-07,0.892692217130414,FALSE,"None","AGM","7"
"AIF1",-4.83507090544003e-07,0.851341809004107,FALSE,"None","AGM","7"
"AIF1L",1.44399748731805e-06,0.803318915732078,FALSE,"None","AGM","7"
"AIFM1",1.30929816509285e-06,0.498579338040485,FALSE,"None","AGM","7"
"AIFM2",-3.14563449292925e-08,0.999994331261179,FALSE,"None","AGM","7"
"AIFM3",-1.84329668209111e-05,0.0935044979222956,FALSE,"None","AGM","7"
"AIG1",4.19492653524719e-06,0.801392850118445,FALSE,"None","AGM","7"
"AIM2",-6.1167668958055e-06,0.372483013736051,FALSE,"None","AGM","7"
"AIMP1",4.07575714185264e-06,0.678818783465762,FALSE,"None","AGM","7"
"AIMP2",2.9627624184375e-07,0.608306533969983,FALSE,"None","AGM","7"
"AIP",1.32360694691571e-06,0.613707546230355,FALSE,"None","AGM","7"
"AIPL1",9.17108951025021e-07,0.928318056446523,FALSE,"None","AGM","7"
"AIRE",3.09777289890443e-07,0.848891920594443,FALSE,"None","AGM","7"
"AIRIM",1.6962471045153e-06,0.999994331261179,FALSE,"None","AGM","7"
"AJAP1",-2.24762226957225e-06,0.491576837620893,FALSE,"None","AGM","7"
"AJUBA",7.64784990135219e-08,0.940452470746347,FALSE,"None","AGM","7"
"AK1",2.25904673163791e-06,0.374622721199176,FALSE,"None","AGM","7"
"AK2",-6.7184233741883e-06,0.936336750254017,FALSE,"None","AGM","7"
"AK3",-1.14817021490574e-06,0.996553332888114,FALSE,"None","AGM","7"
"AK4",1.90581361604027e-06,0.00087682272606959,FALSE,"None","AGM","7"
"AK5",-1.07155902586683e-06,0.558108097119642,FALSE,"None","AGM","7"
"AK7",1.10071969289451e-06,0.2884177387346,FALSE,"None","AGM","7"
"AK8",-4.85950917107734e-07,0.759254143369746,FALSE,"None","AGM","7"
"AK9",9.05811008651058e-08,0.95766504193409,FALSE,"None","AGM","7"
"AKAIN1",7.61311476086836e-07,0.542103767635213,FALSE,"None","AGM","7"
"AKAP1",6.98961548828791e-06,0.0155319708579323,FALSE,"None","AGM","7"
"AKAP10",1.30503155464829e-05,0.561766490595173,FALSE,"None","AGM","7"
"AKAP11",7.63177072020324e-07,0.998537151868132,FALSE,"None","AGM","7"
"AKAP12",-6.39300729036465e-07,0.677407971380443,FALSE,"None","AGM","7"
"AKAP13",-1.32953046765716e-05,0.0393904120506476,FALSE,"None","AGM","7"
"AKAP14",2.29355165871011e-06,0.889645774046008,FALSE,"None","AGM","7"
"AKAP3",9.90352269033268e-07,0.987627677215926,FALSE,"None","AGM","7"
"AKAP5",-3.28203088015777e-08,0.622533846101491,FALSE,"None","AGM","7"
"AKAP6",3.40729167572269e-06,0.00878894191091868,FALSE,"None","AGM","7"
"AKAP7",3.31639879559309e-06,0.932100272436254,FALSE,"None","AGM","7"
"AKAP8",-8.58635026304021e-07,0.792113691814269,FALSE,"None","AGM","7"
"AKAP8L",-3.7441235182365e-06,0.324933684938425,FALSE,"None","AGM","7"
"AKAP9",2.80027671479531e-06,0.369119193221098,FALSE,"None","AGM","7"
"AKIP1",1.09423683054615e-06,0.204088335608867,FALSE,"None","AGM","7"
"AKIRIN1",-1.20406469201672e-05,0.427819182211107,FALSE,"None","AGM","7"
"AKIRIN2",-6.656687090771e-06,0.844269587967274,FALSE,"None","AGM","7"
"AKNA",-1.8831852577761e-06,0.528441514174447,FALSE,"None","AGM","7"
"AKNAD1",-2.88628960945387e-06,0.820043167682083,FALSE,"None","AGM","7"
"AKR1A1",-2.03062681716107e-05,0.30278616381456,FALSE,"None","AGM","7"
"AKR1B1",-2.37591822103604e-06,0.556895073311966,FALSE,"None","AGM","7"
"AKR1C1",7.41911552385341e-07,0.843619466121407,FALSE,"None","AGM","7"
"AKR1C8",-1.40251364413805e-06,0.983614938855054,FALSE,"None","AGM","7"
"AKR1D1",-9.65787790823002e-07,0.608629318082667,FALSE,"None","AGM","7"
"AKR1E2",-8.9544382103895e-09,0.999994331261179,FALSE,"None","AGM","7"
"AKR7A2",1.5335062383746e-06,0.136353014543339,FALSE,"None","AGM","7"
"AKT1",-1.28417976035855e-06,0.657090899867125,FALSE,"None","AGM","7"
"AKT2",6.43799888094463e-07,0.888587929619284,FALSE,"None","AGM","7"
"AKT3",8.92503155030602e-07,0.999994331261179,FALSE,"None","AGM","7"
"AKTIP",6.8265781115702e-06,0.896976148562644,FALSE,"None","AGM","7"
"ALAD",1.71912787868582e-06,0.494613170769893,FALSE,"None","AGM","7"
"ALAS1",-5.41189803817261e-06,0.651996943363951,FALSE,"None","AGM","7"
"ALAS2",3.16558115847104e-07,0.155453324309181,FALSE,"None","AGM","7"
"ALB",3.23428769488373e-08,0.681863867036401,FALSE,"None","AGM","7"
"ALCAM",2.52049524597727e-06,0.954286310139616,FALSE,"None","AGM","7"
"ALDH18A1",1.52768793334757e-06,0.321459948470084,FALSE,"None","AGM","7"
"ALDH1A1",-2.79913806020991e-06,0.703354912023328,FALSE,"None","AGM","7"
"ALDH1A2",-5.13582740627409e-07,0.999994331261179,FALSE,"None","AGM","7"
"ALDH1A3",-1.02815467624788e-07,0.999994331261179,FALSE,"None","AGM","7"
"ALDH1B1",-6.88613606123614e-07,0.9312075331488,FALSE,"None","AGM","7"
"ALDH1L1",1.47254153353447e-07,0.782488397546829,FALSE,"None","AGM","7"
"ALDH1L2",6.7439117889733e-07,9.66031567420257e-05,FALSE,"None","AGM","7"
"ALDH3A2",-3.51231742250538e-06,0.543820416811961,FALSE,"None","AGM","7"
"ALDH3B2",9.34763679229132e-07,0.999994331261179,FALSE,"None","AGM","7"
"ALDH4A1",-2.33515003927642e-06,0.713160246444906,FALSE,"None","AGM","7"
"ALDH5A1",2.25516456122816e-06,0.903059601832263,FALSE,"None","AGM","7"
"ALDH6A1",3.43080220086225e-06,0.807380974785534,FALSE,"None","AGM","7"
"ALDH8A1",-6.44229769461756e-08,0.940452470746347,FALSE,"None","AGM","7"
"ALDH9A1",-2.20779076830897e-06,0.882859920990547,FALSE,"None","AGM","7"
"ALDOB",1.24915713371867e-07,0.950022095338044,FALSE,"None","AGM","7"
"ALDOC",2.34434664941062e-06,0.69289222990402,FALSE,"None","AGM","7"
"ALG11",4.63157463769006e-06,0.575876495381708,FALSE,"None","AGM","7"
"ALG12",7.64065484805349e-06,0.232342244252042,FALSE,"None","AGM","7"
"ALG13",3.97039884171322e-06,0.894549784574221,FALSE,"None","AGM","7"
"ALG2",-2.18317073458601e-07,0.790194043455005,FALSE,"None","AGM","7"
"ALG3",8.64662260430438e-06,0.503855125319794,FALSE,"None","AGM","7"
"ALG5",3.70436790117346e-06,0.256070053608221,FALSE,"None","AGM","7"
"ALG6",5.34681200528125e-06,0.764496387836279,FALSE,"None","AGM","7"
"ALG8",9.29460835359857e-07,0.949846084769533,FALSE,"None","AGM","7"
"ALK",3.11274915037138e-06,0.96896793099702,FALSE,"None","AGM","7"
"ALKAL1",-1.38591507615525e-06,0.365732686947356,FALSE,"None","AGM","7"
"ALKBH1",1.03235715825161e-05,0.346687313736181,FALSE,"None","AGM","7"
"ALKBH2",-8.94877245172795e-07,0.917296278875818,FALSE,"None","AGM","7"
"ALKBH3",2.92100837722598e-06,0.989354820830855,FALSE,"None","AGM","7"
"ALKBH4",-5.74079559366086e-06,0.864092159613747,FALSE,"None","AGM","7"
"ALKBH5",-2.90714649379346e-06,0.532861837773134,FALSE,"None","AGM","7"
"ALKBH6",-2.9763911334276e-06,0.901920262266171,FALSE,"None","AGM","7"
"ALKBH7",1.36562593600557e-06,0.191597250644247,FALSE,"None","AGM","7"
"ALKBH8",4.62074063632865e-06,0.957850411141306,FALSE,"None","AGM","7"
"ALLC",-4.17506104604971e-06,0.141544585659776,FALSE,"None","AGM","7"
"ALOX12",-5.02631085689102e-06,0.00620427270736403,FALSE,"None","AGM","7"
"ALOX12B",-3.05823311025822e-06,0.537214906006932,FALSE,"None","AGM","7"
"ALOX15",-3.59730475393266e-07,0.0101193585130467,FALSE,"None","AGM","7"
"ALOX15B",-8.18387862741884e-08,0.947508529609066,FALSE,"None","AGM","7"
