"Gene","lfc","padj","Significant","Regulation","Species","Strain","Daterange"
"RAB6B",1.43319065402883,0.00100130904680891,FALSE,"None","Cyno","Malale","≥14/Term"
"RAB7A",-0.0348825035478355,0.673925810785795,FALSE,"None","Cyno","Malale","≥14/Term"
"RAB7B",-0.366614959801009,0.288246159046389,FALSE,"None","Cyno","Malale","≥14/Term"
"RAB8A",0.512477366836867,0.00204096011764923,FALSE,"None","Cyno","Malale","≥14/Term"
"RAB8B",0.0749423224731321,0.559189589841905,FALSE,"None","Cyno","Malale","≥14/Term"
"RAB9A",-0.171828447381131,0.227581525119008,FALSE,"None","Cyno","Malale","≥14/Term"
"RAB9B",-0.227026428312479,0.422852954945361,FALSE,"None","Cyno","Malale","≥14/Term"
"RABAC1",1.56634118147564,2.15027434955174e-15,FALSE,"None","Cyno","Malale","≥14/Term"
"RABEP1",-0.512164135354053,0.00254551998116575,FALSE,"None","Cyno","Malale","≥14/Term"
"RABEP2",-0.550387432844169,7.88871888366257e-05,FALSE,"None","Cyno","Malale","≥14/Term"
"RABEPK",0.271079068062199,0.0433185546016113,FALSE,"None","Cyno","Malale","≥14/Term"
"RABGAP1",-0.277699877105475,0.000808431861347961,FALSE,"None","Cyno","Malale","≥14/Term"
"RABGAP1L",-1.15942968910186,2.6122012337717e-16,FALSE,"None","Cyno","Malale","≥14/Term"
"RABGEF1",-0.188081500765303,0.0774494554811694,FALSE,"None","Cyno","Malale","≥14/Term"
"RABGGTA",1.15388948880882,4.29326375693676e-19,FALSE,"None","Cyno","Malale","≥14/Term"
"RABIF",-0.423041065190674,0.00111724921419175,FALSE,"None","Cyno","Malale","≥14/Term"
"RABL3",0.338787873081721,0.0208021595057681,FALSE,"None","Cyno","Malale","≥14/Term"
"RAC1",0.254289961962349,0.0342782940452634,FALSE,"None","Cyno","Malale","≥14/Term"
"RAC2",0.949078665227019,9.12619557554977e-09,FALSE,"None","Cyno","Malale","≥14/Term"
"RAC3",0.594082875350102,0.0536454866976882,FALSE,"None","Cyno","Malale","≥14/Term"
"RACGAP1",-0.22676988470841,0.170923784982032,FALSE,"None","Cyno","Malale","≥14/Term"
"RACK1",0.319858831488016,0.0134892158885861,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD1",0.00900496773395359,0.971670427587808,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD17",-0.401359538438342,0.000128936251689643,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD18",-0.463612909882152,0.0020490404447398,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD21",-0.353081271118046,0.00140475417395919,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD21L1",-0.0851648089518992,0.811001131252533,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD23A",0.216565344020746,0.0690820450502513,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD23B",-0.113328233915739,0.276539258857821,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD51",0.448452864306189,0.00119220605544088,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD51B",-0.513321565017456,0.0276852543054212,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD51C",-0.852684398281672,1.65980025232784e-09,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD52",-0.111978771454764,0.339476294210207,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD54B",-0.590914928509693,0.0012133127834662,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD54L",0.0952360465325622,0.632765552659763,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD54L2",0.302699974784663,0.00015224347469635,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD9A",-0.24654206247526,0.187185718063547,FALSE,"None","Cyno","Malale","≥14/Term"
"RAD9B",-0.569326891216223,0.000452686772780361,FALSE,"None","Cyno","Malale","≥14/Term"
"RADX",-0.951971353352221,0.00011326353890372,FALSE,"None","Cyno","Malale","≥14/Term"
"RAE1",-0.032345306166914,0.73838107769126,FALSE,"None","Cyno","Malale","≥14/Term"
"RAF1",-0.429434810732509,0.00281394070006227,FALSE,"None","Cyno","Malale","≥14/Term"
"RAG1",-0.0588966652186096,0.85048014542247,FALSE,"None","Cyno","Malale","≥14/Term"
"RAI1",0.407976350832589,0.0138726764877192,FALSE,"None","Cyno","Malale","≥14/Term"
"RAI14",0.0851170148124106,0.799675484984002,FALSE,"None","Cyno","Malale","≥14/Term"
"RALA",-0.348850180613102,0.00320080373742465,FALSE,"None","Cyno","Malale","≥14/Term"
"RALB",-0.251767620852422,0.244724042929831,FALSE,"None","Cyno","Malale","≥14/Term"
"RALGAPA1",-0.523243171828625,5.24621526218069e-05,FALSE,"None","Cyno","Malale","≥14/Term"
"RALGAPA2",0.658526072343211,3.55022318163677e-07,FALSE,"None","Cyno","Malale","≥14/Term"
"RALGAPB",-0.244805913159032,0.00277572339280589,FALSE,"None","Cyno","Malale","≥14/Term"
"RALGDS",-0.0697671794779656,0.660430149554683,FALSE,"None","Cyno","Malale","≥14/Term"
"RALGPS1",-0.684128133068379,2.15016801350383e-10,FALSE,"None","Cyno","Malale","≥14/Term"
"RALGPS2",-0.910140272283893,4.05411584016236e-07,FALSE,"None","Cyno","Malale","≥14/Term"
"RALY",0.0432620791985587,0.379686799880109,FALSE,"None","Cyno","Malale","≥14/Term"
"RALYL",0.120594994681873,0.667414559657231,FALSE,"None","Cyno","Malale","≥14/Term"
"RAMP1",0.645124445402253,0.0220119313858011,FALSE,"None","Cyno","Malale","≥14/Term"
"RAMP2",-2.26085717929432,1.18972417949429e-08,TRUE,"Down","Cyno","Malale","≥14/Term"
"RANBP1",0.272961648883877,0.0571432541551176,FALSE,"None","Cyno","Malale","≥14/Term"
"RANBP10",-1.76238919428919,1.28231984389449e-16,FALSE,"None","Cyno","Malale","≥14/Term"
"RANBP17",-0.607790718109502,0.00112637765709804,FALSE,"None","Cyno","Malale","≥14/Term"
"RANBP2",-0.420437532615294,2.14704014048619e-06,FALSE,"None","Cyno","Malale","≥14/Term"
"RANBP3",0.241469567287745,0.0108762141823097,FALSE,"None","Cyno","Malale","≥14/Term"
"RANBP3L",-0.32859528302167,0.0748713643756551,FALSE,"None","Cyno","Malale","≥14/Term"
"RANBP9",-1.12751413850816,9.70777655342544e-15,FALSE,"None","Cyno","Malale","≥14/Term"
"RANGAP1",0.251207604905764,0.0575633504847312,FALSE,"None","Cyno","Malale","≥14/Term"
"RANGRF",0.253411999643023,0.223218106981041,FALSE,"None","Cyno","Malale","≥14/Term"
"RAP1A",-0.886566270516506,1.23367156175935e-13,FALSE,"None","Cyno","Malale","≥14/Term"
"RAP1B",-0.111097048324618,0.365008232588179,FALSE,"None","Cyno","Malale","≥14/Term"
"RAP1GAP",0.646684175774666,0.00101035927238135,FALSE,"None","Cyno","Malale","≥14/Term"
"RAP1GAP2",0.351000559900229,0.041309508357615,FALSE,"None","Cyno","Malale","≥14/Term"
"RAP1GDS1",-0.0828124149446838,0.590511095748527,FALSE,"None","Cyno","Malale","≥14/Term"
"RAP2A",-0.832453178873446,6.45141448139318e-05,FALSE,"None","Cyno","Malale","≥14/Term"
"RAP2B",1.5269538147279,6.22757744842886e-19,FALSE,"None","Cyno","Malale","≥14/Term"
"RAP2C",0.661432168499729,2.77670477933255e-06,FALSE,"None","Cyno","Malale","≥14/Term"
"RAPGEF1",-0.143835093045035,0.209682828946618,FALSE,"None","Cyno","Malale","≥14/Term"
"RAPGEF2",-0.631919163701071,5.8173569157791e-07,FALSE,"None","Cyno","Malale","≥14/Term"
"RAPGEF3",0.426214388390982,0.191638789991773,FALSE,"None","Cyno","Malale","≥14/Term"
"RAPGEF4",-0.0880857975073246,0.705585848062197,FALSE,"None","Cyno","Malale","≥14/Term"
"RAPGEF5",0.217747994565505,0.392433411148446,FALSE,"None","Cyno","Malale","≥14/Term"
"RAPGEF6",0.216169678239918,0.248062889242916,FALSE,"None","Cyno","Malale","≥14/Term"
"RAPGEFL1",0.258035685327014,0.236711769921242,FALSE,"None","Cyno","Malale","≥14/Term"
"RAPSN",0.285991568402702,0.225158798626718,FALSE,"None","Cyno","Malale","≥14/Term"
"RARA",0.390751478822338,0.0243650136043845,FALSE,"None","Cyno","Malale","≥14/Term"
"RARB",-0.940813340612872,4.80471166191994e-09,FALSE,"None","Cyno","Malale","≥14/Term"
"RARG",1.19634846043519,2.38931045105067e-11,FALSE,"None","Cyno","Malale","≥14/Term"
"RARRES1",-0.199177715209623,0.314144158760389,FALSE,"None","Cyno","Malale","≥14/Term"
"RARS1",-0.18437809047649,0.0358407542497575,FALSE,"None","Cyno","Malale","≥14/Term"
"RARS2",-0.581898036131015,0.000511556085983398,FALSE,"None","Cyno","Malale","≥14/Term"
"RASA1",-0.598653010193276,0.000106641993641283,FALSE,"None","Cyno","Malale","≥14/Term"
"RASA3",-0.0844647938966415,0.549979530840485,FALSE,"None","Cyno","Malale","≥14/Term"
"RASAL1",-0.0631780284182479,0.817167723807579,FALSE,"None","Cyno","Malale","≥14/Term"
"RASAL2",-0.394074227242407,0.0443479568087506,FALSE,"None","Cyno","Malale","≥14/Term"
"RASD1",0.552789953233152,0.0491569406778808,FALSE,"None","Cyno","Malale","≥14/Term"
"RASEF",-1.8326490961388,0.0253848832609541,FALSE,"None","Cyno","Malale","≥14/Term"
"RASGEF1A",-0.333469707314654,0.0255544235009391,FALSE,"None","Cyno","Malale","≥14/Term"
"RASGEF1B",0.218538750941511,0.265112321717547,FALSE,"None","Cyno","Malale","≥14/Term"
"RASGRF1",-0.740157317967807,0.0131912059562998,FALSE,"None","Cyno","Malale","≥14/Term"
"RASGRF2",-0.293030101424169,0.143930664483316,FALSE,"None","Cyno","Malale","≥14/Term"
"RASGRP1",-0.560735286242722,1.8631264341498e-06,FALSE,"None","Cyno","Malale","≥14/Term"
"RASGRP2",0.502387089598628,2.01158344950122e-05,FALSE,"None","Cyno","Malale","≥14/Term"
"RASGRP3",-0.433743221210075,0.00532596217828598,FALSE,"None","Cyno","Malale","≥14/Term"
"RASGRP4",0.589986714315769,0.000695437351674675,FALSE,"None","Cyno","Malale","≥14/Term"
"RASL10A",-0.529774418045029,0.153903659470963,FALSE,"None","Cyno","Malale","≥14/Term"
"RASL10B",0.106636100503162,0.768166439168752,FALSE,"None","Cyno","Malale","≥14/Term"
"RASL11A",0.783987663892442,0.002144102560551,FALSE,"None","Cyno","Malale","≥14/Term"
"RASL11B",0.564415255585691,0.0398920888280139,FALSE,"None","Cyno","Malale","≥14/Term"
"RASSF1",0.246242520399078,0.00460052266239175,FALSE,"None","Cyno","Malale","≥14/Term"
"RASSF2",0.0690513514099052,0.709109257963765,FALSE,"None","Cyno","Malale","≥14/Term"
"RASSF4",1.28154286303994,4.27356728575832e-09,FALSE,"None","Cyno","Malale","≥14/Term"
"RASSF5",0.288278640515425,0.0273348178819686,FALSE,"None","Cyno","Malale","≥14/Term"
"RASSF6",-0.360160262296826,0.316924947711636,FALSE,"None","Cyno","Malale","≥14/Term"
"RASSF7",1.41356285945109,1.18009908260436e-10,FALSE,"None","Cyno","Malale","≥14/Term"
"RASSF8",-0.0868773171238917,0.804129430144745,FALSE,"None","Cyno","Malale","≥14/Term"
"RAVER1",1.10534813685425,6.74349889993635e-12,FALSE,"None","Cyno","Malale","≥14/Term"
"RAVER2",-0.190775236531264,0.207493566274515,FALSE,"None","Cyno","Malale","≥14/Term"
"RB1",-0.955109529596387,4.06631558989087e-17,FALSE,"None","Cyno","Malale","≥14/Term"
"RB1CC1",-0.646739576133134,1.40334917444213e-08,FALSE,"None","Cyno","Malale","≥14/Term"
"RBAK",-0.211520696405849,0.0374553558253473,FALSE,"None","Cyno","Malale","≥14/Term"
"RBBP4",-0.102167998398111,0.371849636145736,FALSE,"None","Cyno","Malale","≥14/Term"
"RBBP5",-0.314736804722492,1.71791760974547e-07,FALSE,"None","Cyno","Malale","≥14/Term"
"RBBP6",-0.618077603752423,2.07700395519688e-10,FALSE,"None","Cyno","Malale","≥14/Term"
"RBBP7",-0.313699573025311,0.00655850130048068,FALSE,"None","Cyno","Malale","≥14/Term"
"RBBP8",-1.18079154281222,1.14469355501939e-32,FALSE,"None","Cyno","Malale","≥14/Term"
"RBBP8NL",0.150331732540486,0.827503331501297,FALSE,"None","Cyno","Malale","≥14/Term"
"RBBP9",-0.714376934200858,6.92653410611799e-08,FALSE,"None","Cyno","Malale","≥14/Term"
"RBCK1",0.902917916728275,3.67926583182861e-12,FALSE,"None","Cyno","Malale","≥14/Term"
"RBFA",0.17101363376512,0.30810799038054,FALSE,"None","Cyno","Malale","≥14/Term"
"RBFOX1",0.277038052199153,0.148523134912821,FALSE,"None","Cyno","Malale","≥14/Term"
"RBFOX2",1.55583082138813,2.68200045015409e-15,FALSE,"None","Cyno","Malale","≥14/Term"
"RBFOX3",0.54996385319597,0.0164105764025969,FALSE,"None","Cyno","Malale","≥14/Term"
"RBKS",-0.50451636534086,0.00403473397636759,FALSE,"None","Cyno","Malale","≥14/Term"
"RBL1",-0.633006241607313,1.12471034197073e-14,FALSE,"None","Cyno","Malale","≥14/Term"
"RBL2",-0.488940145481771,9.71744131615218e-10,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM10",-0.10298396900224,0.401204315412579,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM11",0.654159599527929,0.0559197211523813,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM12",-0.0948219155240855,0.198645195350928,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM12B",-0.045685754979436,0.713195504263943,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM14",-0.0285995106171817,0.852394629361701,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM15",0.0912818520838372,0.495970542060772,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM17",-0.291437375884399,0.000148506572658744,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM18",-0.201521651991585,0.094082983894161,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM19",0.0533178455138134,0.653349268709174,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM20",-0.324640762703836,0.198645195350928,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM22",-0.000340860407838685,0.996065418399688,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM23",-0.326125082722339,0.00641159125380028,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM25",-0.635647615308277,8.55826241427372e-05,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM26",-0.766515494151749,1.69712566675059e-23,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM27",-0.273254277311732,2.27725197313487e-13,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM28",-0.111221379556085,0.214769957708726,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM33",-0.375791465126214,3.22701150291548e-08,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM38",-0.605934369707583,0.000407024118927257,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM39",-0.585233248662857,3.10372663848258e-14,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM4",-0.111482192160539,0.256988511396182,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM41",-1.04103258361764,4.81194422221796e-29,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM42",0.967643547043597,1.60099649084673e-18,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM43",0.30956743067514,0.00391911489862692,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM44",0.493962494593861,0.0674759578939023,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM45",-0.30603719863343,0.0560353371302105,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM48",-0.724715782754837,9.50455395061613e-07,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM5",-0.473377899860842,2.4153015854382e-12,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM6",-0.468403826694094,6.63026631053522e-05,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM7",-0.110041107183897,0.431696850842369,FALSE,"None","Cyno","Malale","≥14/Term"
"RBM8A",-0.443900799251787,0.0161749603112707,FALSE,"None","Cyno","Malale","≥14/Term"
"RBMS1",0.323890743293754,0.02647173746828,FALSE,"None","Cyno","Malale","≥14/Term"
"RBMS2",0.479826007680929,2.87965033558514e-07,FALSE,"None","Cyno","Malale","≥14/Term"
"RBMS3",-1.43913074509038,2.64809050660405e-13,FALSE,"None","Cyno","Malale","≥14/Term"
"RBMX",-0.356842883288708,5.41842318219358e-12,FALSE,"None","Cyno","Malale","≥14/Term"
"RBMX2",-0.184798402470437,0.15910709027581,FALSE,"None","Cyno","Malale","≥14/Term"
"RBMXL1",0.147134704051291,0.193731014448468,FALSE,"None","Cyno","Malale","≥14/Term"
"RBP4",0.504250530551289,0.122183414470555,FALSE,"None","Cyno","Malale","≥14/Term"
"RBP7",0.954858866392712,0.000902327728635443,FALSE,"None","Cyno","Malale","≥14/Term"
"RBPJ",-0.0691650979282254,0.625091023798513,FALSE,"None","Cyno","Malale","≥14/Term"
"RBPMS2",0.0747541082630234,0.817903310608635,FALSE,"None","Cyno","Malale","≥14/Term"
"RBSN",0.43958926269135,7.50897112741654e-08,FALSE,"None","Cyno","Malale","≥14/Term"
"RC3H1",-0.616496917933413,1.37976679211461e-05,FALSE,"None","Cyno","Malale","≥14/Term"
"RC3H2",-0.599082810743153,0.000180712149918941,FALSE,"None","Cyno","Malale","≥14/Term"
"RCAN1",0.455296428036987,5.78908738053604e-05,FALSE,"None","Cyno","Malale","≥14/Term"
"RCAN2",-0.120328587301205,0.69261281924855,FALSE,"None","Cyno","Malale","≥14/Term"
"RCAN3",-0.111433889815536,0.538318871451994,FALSE,"None","Cyno","Malale","≥14/Term"
"RCBTB1",0.254728283877441,0.0358959539703469,FALSE,"None","Cyno","Malale","≥14/Term"
"RCBTB2",-0.577383926612654,8.74622479387337e-07,FALSE,"None","Cyno","Malale","≥14/Term"
"RCC1",0.152140607132513,0.237415623308175,FALSE,"None","Cyno","Malale","≥14/Term"
"RCC1L",0.320295468536954,0.00648945041398022,FALSE,"None","Cyno","Malale","≥14/Term"
"RCC2",0.478776984017568,1.72556780767255e-07,FALSE,"None","Cyno","Malale","≥14/Term"
"RCCD1",-0.00151048727557028,0.99123290430908,FALSE,"None","Cyno","Malale","≥14/Term"
"RCE1",1.08069997292532,4.49912156043327e-09,FALSE,"None","Cyno","Malale","≥14/Term"
"RCHY1",0.179197167798864,0.319256273480831,FALSE,"None","Cyno","Malale","≥14/Term"
"RCL1",-0.164324885092729,0.262626842561968,FALSE,"None","Cyno","Malale","≥14/Term"
"RCN1",0.577347370688309,1.55528136277037e-05,FALSE,"None","Cyno","Malale","≥14/Term"
"RCN2",-0.314050995127585,0.00567409007746739,FALSE,"None","Cyno","Malale","≥14/Term"
"RCOR1",-0.0451031885169105,0.756301661793599,FALSE,"None","Cyno","Malale","≥14/Term"
"RCOR2",0.423062133260104,0.0479890745466944,FALSE,"None","Cyno","Malale","≥14/Term"
"RCOR3",-0.318885295593998,0.00528670380589823,FALSE,"None","Cyno","Malale","≥14/Term"
"RCSD1",-0.0702989018711698,0.591552982088243,FALSE,"None","Cyno","Malale","≥14/Term"
"RD3",0.0637453049009489,0.854161275954767,FALSE,"None","Cyno","Malale","≥14/Term"
"RDH10",-0.370355277505186,0.00191933833628168,FALSE,"None","Cyno","Malale","≥14/Term"
"RDH11",-0.0419063113912942,0.69525068199235,FALSE,"None","Cyno","Malale","≥14/Term"
"RDH12",-0.124263999066954,0.719063517637859,FALSE,"None","Cyno","Malale","≥14/Term"
"RDH5",0.089823099795345,0.601234300393002,FALSE,"None","Cyno","Malale","≥14/Term"
"RDH8",0.164708876194732,0.601816013748905,FALSE,"None","Cyno","Malale","≥14/Term"
"RDM1",-1.28460925621225,1.01070168975354e-06,FALSE,"None","Cyno","Malale","≥14/Term"
"RDX",-0.0675168112519576,0.700133335873299,FALSE,"None","Cyno","Malale","≥14/Term"
"REC114",-0.131042340190025,0.340342910744318,FALSE,"None","Cyno","Malale","≥14/Term"
"REC8",1.18493687796949,9.1053354750405e-08,FALSE,"None","Cyno","Malale","≥14/Term"
"RECK",-0.514735899969856,0.000662979341908887,FALSE,"None","Cyno","Malale","≥14/Term"
"RECQL",-0.37553411764427,0.00248444935881133,FALSE,"None","Cyno","Malale","≥14/Term"
"RECQL5",0.806124711475624,4.89096097424456e-15,FALSE,"None","Cyno","Malale","≥14/Term"
"REDIC1",-1.49346131533274,5.22714532397702e-06,FALSE,"None","Cyno","Malale","≥14/Term"
"REELD1",0.0556460837085558,0.871981055005693,FALSE,"None","Cyno","Malale","≥14/Term"
"REEP1",-0.0929596521465529,0.770122627828759,FALSE,"None","Cyno","Malale","≥14/Term"
"REEP2",0.591881571620976,0.0592251455964489,FALSE,"None","Cyno","Malale","≥14/Term"
"REEP3",-0.886574036718291,3.34778344428944e-13,FALSE,"None","Cyno","Malale","≥14/Term"
"REEP4",-0.752826239834368,0.000340992392434594,FALSE,"None","Cyno","Malale","≥14/Term"
"REEP5",-0.361184919349205,0.000331107863212634,FALSE,"None","Cyno","Malale","≥14/Term"
"REEP6",0.614278355440472,0.0440985158465991,FALSE,"None","Cyno","Malale","≥14/Term"
"REG4",0.0837310338810866,0.825337123049841,FALSE,"None","Cyno","Malale","≥14/Term"
"REL",-0.31329557319572,0.00197100003986458,FALSE,"None","Cyno","Malale","≥14/Term"
"RELA",0.725507116809009,2.21072009878141e-06,FALSE,"None","Cyno","Malale","≥14/Term"
"RELB",0.954330923812834,3.94517942146046e-11,FALSE,"None","Cyno","Malale","≥14/Term"
"RELCH",-0.204413276263603,0.133217543055905,FALSE,"None","Cyno","Malale","≥14/Term"
"RELL1",-0.543846041635502,6.95537896767347e-06,FALSE,"None","Cyno","Malale","≥14/Term"
"RELL2",0.878244907554468,3.23633722210306e-16,FALSE,"None","Cyno","Malale","≥14/Term"
"RELN",0.0824567418041841,0.776933860695695,FALSE,"None","Cyno","Malale","≥14/Term"
"RELT",0.955968531281934,4.38392065010767e-11,FALSE,"None","Cyno","Malale","≥14/Term"
"REM1",0.0450717185819045,0.912525495382996,FALSE,"None","Cyno","Malale","≥14/Term"
"REM2",0.574826431174625,0.0592616362782325,FALSE,"None","Cyno","Malale","≥14/Term"
"RENBP",2.06660455637595,1.14518798757839e-24,TRUE,"Up","Cyno","Malale","≥14/Term"
